objid,ra,dec
587735241172516982,126.43541135,27.87456888
587735348550369547,127.41895957,8.36984291
587735665846648947,225.19211843,49.99366031
587735696440623158,171.88269805,56.87704834
587735696977821738,173.01633244,57.43927536
587737808498393275,127.00801918,54.44702923
587738616489836578,172.78976937,36.60070399
587738948290019484,171.8412875,40.01305557
587739097522045030,172.61523219,36.737323
587739097522241538,173.00999137,36.69799417
587739114701062456,126.53098611,21.45670481
587739152819617839,126.92509558,21.47910031
587739303675822140,172.93583576,34.33341082
587739305286238235,172.22552798,35.41398881
587739305286434994,172.78090682,35.58972618
587739377231462496,126.30028776,20.33474548
587739407851389059,172.3502767,34.87109512
587739408388587523,173.16460814,35.32838647
587741386738696323,126.60560345,18.14195551
587741490354782329,127.50702886,17.25984926
587741531712454796,172.78897739,28.56646139
587741830733758556,172.03983372,25.66140683
587742014352588856,172.29622649,22.2948117
587742015426527361,172.84255019,23.1149399
587742189900136506,172.3668167,24.09637319
587742191511011463,172.84191863,25.50104961
587742573223411838,172.88423317,20.02253431
587742774555443312,172.2596483,17.23185891
587742864746414161,172.60921625,17.33241341
588009372299493463,173.11708813,62.50729976
588011097799983204,173.18363137,61.82689112
588016839635501223,127.0929368,25.1247174
588016839635566604,127.09654191,25.12582898
588016878827470988,126.8653323,25.72442861
588017977278201924,172.63902456,38.24071161
588017978907361522,224.8947623,32.84136269
588017990161727625,224.65772307,6.77515266
588018055653425203,225.28866257,44.69816314
588018253215236127,224.90937784,44.67299765
588023670240903322,172.76539128,20.23562849
588848901006229753,225.26292425,0.70767222
587724649256124521,177.98402173,-2.64242142
587725041164419138,177.21002127,-2.03223614
587725470132207679,129.04859671,50.41899382
587725550662123733,128.51668773,52.00210008
587725816423383204,230.96530939,58.05295219
587728669882515508,128.48023355,47.13444525
587729227685494931,229.70018183,59.46243324
587729385540485188,176.49471683,58.53520689
587729386614489134,177.26681004,59.43267789
587729387151294514,176.93876813,59.88667463
587729970181963916,230.23098435,-2.57792962
587730022259490897,230.48083881,5.06296854
587730023332839533,229.68154192,5.89866788
587731869633347623,177.04719925,54.99179055
587731870707089488,176.8932457,55.96722407
587731890577408018,176.75663807,57.09251481
587732483821469753,177.80596527,50.15690001
587732484911464473,230.4967491,41.12709641
587732578832679292,128.03093431,4.62470419
587732772663525401,176.43983353,10.82459554
587733081348112551,177.66221915,55.35387103
587734690884419602,129.41684258,5.68273429
587734893825359929,176.55149287,10.59553129
587735043075277027,128.80763761,28.7533117
587735044149084285,128.34640462,29.53880894
587735240099954710,129.38627702,28.7051928
587735346961055840,176.77647144,13.70681384
587735347498123295,177.18333093,14.05290616
587735348034797725,176.69280662,14.53304933
587735348035256336,177.73330044,14.59484413
587735348571996236,177.51138445,15.02318544
587735491361177671,230.49371477,41.1253409
587735694831059054,176.46426442,56.08844421
587735695368257647,177.69563487,56.45859308
587736916219789405,229.85534907,11.05453903
587738066734546992,128.52419565,60.13067422
587738197193130003,128.24286058,61.80405262
587738568163065932,176.48384278,13.83918977
587738568163131588,176.74873403,13.87343791
587738948273373237,129.07412222,25.92257539
587739098597687352,177.94085853,38.01493837
587739114165174391,128.7865494,22.29456198
587739304751398925,177.86692228,35.43436011
587739407316549693,178.1140611,34.89446781
587739609161793549,178.10028166,32.40387866
587739610235404386,177.79277983,33.3413053
587741421100597278,129.54012276,19.72566574
587741533305110746,129.1182154,18.36081685
587741600418496520,177.32815517,26.1215969
587741600955433015,177.51855228,26.47923009
587741600955433033,177.52051218,26.48195095
587741708346982502,177.34836742,26.7415644
587741727649497155,177.58406725,25.96186076
587742188828688433,178.10176536,23.62507131
587742773483798675,177.34973147,16.64188607
587742863674900556,178.00853061,16.80968508
587748928702382117,176.75303159,-0.29422445
588007005774151816,129.42287179,51.65238261
588011123038158903,176.64730325,61.75036155
588013382742245379,177.80604318,52.00084532
588016840710160533,128.48606476,26.97265854
588016879902195812,128.427349,27.7120769
588017112367824952,177.70850567,48.25144744
588017565486153787,176.51686409,11.58130733
588017605755797616,177.55185133,45.47862732
588017627763769390,177.69563681,45.80719695
588017704003043337,177.12777696,12.72979178
588017704539848847,177.05333378,13.20937792
588017720642306158,176.50987956,41.88405017
588017948275900476,177.55119621,42.07448945
588017978890453144,177.34698973,39.77128457
588017979983200328,230.5606757,31.47515723
588023670779805838,177.81099559,21.00182797
588295840175095821,177.94842492,48.68311782
588295842322251783,176.48585691,50.19974812
588297864730181658,176.5324975,47.49475705
588297864730181673,176.524415,47.49280357
588297865267445903,177.85375484,47.9138388
587722983356760066,193.8027255,0.11665942
587724650873749540,193.90561564,-1.32987112
587725041708433469,193.50785686,-1.5083406
587725576426356774,262.00594045,57.52182433
587725576962113798,261.78998425,60.02830928
587725589310537740,261.03371583,58.99506876
587725589310865651,261.19334209,58.2057205
587725590383821145,262.11702153,60.09420293
587726014000726046,192.66232339,1.46450608
587726015611273228,192.45922173,2.85127269
587726031180660845,193.33840948,1.26909944
587726033328341046,193.8147203,2.8966437
587729157892341827,193.95460007,4.01393775
587729159502299191,192.49113131,5.31140594
587729386081288204,193.59380043,58.8948755
587729386081288255,193.70738473,58.88232864
587731886272413783,123.24135755,36.25463163
587731892191952986,193.84136102,58.34409279
587732589570687075,193.76651514,58.79136461
587735043609329848,122.81634088,25.17936751
587735344253370951,122.76983324,6.29860449
587735695908732984,192.71517485,56.84337211
587738065658249278,123.63893445,54.7995639
587738195042500860,123.23487091,54.96900787
587738195579633799,123.225638,55.67207783
587738569780428812,192.418493,15.1780439
587739115774017858,124.35586422,21.163305
587739153355309157,124.23985861,20.51227058
587739719753531476,193.66923932,28.93866856
587739719753531493,193.67103012,28.93650136
587739720827207765,193.49680195,29.78863577
587741387811193008,123.57147046,17.63760873
587741600424591520,192.93471068,26.11214236
587741600961265708,192.45885838,26.4874013
587742190982201418,193.29214149,25.27836625
587742191518941228,192.9399679,25.77503383
588007005234266189,123.30489826,45.99462337
588016839634059280,124.02002922,23.13401795
588016840708129068,124.22681226,24.17683082
588016878289027110,123.99624089,23.19961777
588016878826094650,124.11780851,23.81081641
588017570312290322,192.97976829,12.08353806
588017570312290330,192.97422327,12.08543768
588017571923165302,193.68412899,13.23726355
588017703472988248,193.14269664,12.25763939
588017704009531497,192.41462153,12.62529724
588017724404203620,193.57960902,6.68703096
588017726014947364,193.79279823,7.91792314
588017729765703794,193.26556053,7.68325967
588017730302771214,193.68311023,8.05310009
588017730302771288,193.76190076,8.06554695
588017991759036543,194.08273637,10.18879994
588023668638875778,193.70246568,19.17718538
587724650865819780,175.81713774,-1.39469665
587725818559660057,176.16273353,67.95583162
587725980687859744,124.8315879,50.00575028
587728920061280280,228.37165965,58.50936187
587729387687968827,176.02040395,60.11978983
587729388224643193,174.8709831,60.54604131
587729747374244078,228.92850189,1.45576297
587729748447920358,228.89420026,2.24828306
587731869633150983,176.06177244,55.03495482
587731870169956527,175.87974277,55.47889445
587731870707023975,176.3982079,55.88688412
587731891651018838,176.21712923,57.8735086
587731892187627604,174.83884446,58.26867442
587732134846922856,175.60957784,51.59799489
587732577757888951,125.72196965,3.57119509
587732592251174929,176.10204538,60.88407982
587732701776969793,125.54450834,3.26804473
587732703946604741,176.2730117,8.46951001
587733080810717244,175.61339085,54.81901718
587734891677220895,175.07710131,9.00988432
587734891677220933,174.96988045,8.87453041
587735349107884049,175.0553672,15.34467708
587735489213694016,229.2584074,39.69623121
587735695367536660,174.84317188,56.27066284
587735696441540642,175.56368046,57.27562647
587737809571741747,125.09043886,54.13915224
587738067270238342,124.74334455,58.26494775
587738371671720010,124.7090408,22.11537179
587738371672113399,125.47610145,22.64131068
587738570847027208,175.46101446,15.97373362
587738570847027301,175.58576584,16.01093903
587738571115397165,175.41555251,15.96571253
587738615953752120,175.13819001,36.30146488
587738946660401258,124.92192283,22.04191742
587738947197272070,124.48648221,22.43541367
587738947197534294,125.20548173,22.65775809
587739114700669144,125.72102564,21.07796973
587739115237277748,124.91210276,20.94733154
587739153892507970,124.70458437,21.21823572
587739153892638773,124.8837961,21.39430333
587739376694132805,125.58117435,19.41597626
587739407852437524,175.20433269,35.2027049
587739608087199755,175.88633819,31.45791499
587739608087199794,175.83626178,31.45580536
587739646211588152,176.40389312,31.29956028
587739647284805736,174.93792016,31.92814685
587739647284805737,174.93315731,31.91073856
587739647821873193,175.37438994,32.34986624
587741710493614159,175.10360803,28.37396784
587741726574903298,175.35345148,24.94990353
587742013280223402,175.85250919,21.6506655
587742190438121488,175.05808034,24.69706384
587742190438252630,175.41371565,24.8004982
587742190974992410,174.94281085,25.19886341
587742572150522015,175.10953367,19.41410907
587742773483274278,176.11803205,16.55810491
587742774019686483,174.98462696,16.95501424
587742774556622856,175.06704502,17.45722993
587742774556622928,175.04867224,17.31234194
587742774557016196,176.09755616,17.31130496
587742775093428265,174.9469224,17.71225762
587742775093493822,175.08092945,17.76567599
587742775093493871,175.07076192,17.72788781
587742775093559381,175.19445977,17.79590481
587742863137177710,176.03934095,16.37100342
587742865821401187,175.62277467,18.33253333
587742979100180556,175.02776376,58.61308555
587745402531479643,125.51503524,8.75260353
587748929239056443,176.3595992,4.04724E-3
588007005771989224,124.50595035,47.85256618
588011219677872259,228.03000246,55.78508932
588011219678068841,228.50057243,55.53952157
588011219678134319,228.75400084,55.43201633
588016840708325434,124.58207042,24.52692852
588016878289813653,125.68730819,24.29692602
588016878289879047,125.6900806,24.30004686
588016879363293374,124.50669406,24.73531836
588016879363358762,124.52733033,24.79644389
588017110219554942,175.34149011,46.39320087
588017702391578633,175.24480654,11.47113393
588017948830335029,228.31994325,34.14745249
588018054581059608,228.37215039,42.33027994
588018054581190810,228.77153533,42.20944518
588023668094533714,175.65113101,18.84545104
588295840174440522,175.76864296,48.39885315
588848900447731735,175.83630544,0.2222164
587722953840787640,236.30992035,0.77218079
587725041174773916,200.8222408,-1.8288609
587725550659371050,122.69914455,46.91227547
587725818571980891,236.32601904,57.40970929
587728906639442160,122.03995204,39.15742535
587728932411146361,121.85345321,39.19448238
587729408608895029,235.91814124,53.57342471
587729748450869466,235.64293151,2.01435817
587730023335592100,235.96379436,5.29350086
587732470920708312,121.59071691,28.12049238
587733197308952620,200.63532407,54.81820803
587733608011595875,235.16085861,47.12652151
587735043609198672,122.54668542,24.89297283
587735043609198704,122.52527646,24.92209937
587735343179300910,122.12060369,5.33309814
587735667450118209,200.35000167,57.694569
587735697520853002,199.28147368,57.53949277
587736542548590635,200.16132554,9.78614162
587736751929229472,236.27478466,35.89081268
587736809103622202,200.02884652,14.54325894
587739305296396303,200.71730684,35.15488682
587739651032678616,234.99145585,21.47063877
587739719756284001,200.73531846,28.31644139
587739810496250056,235.7889267,18.13225448
587739844317609988,235.77533231,15.77048442
587741722289176700,200.73171675,26.98073718
587741724974383299,200.75380079,23.30643605
587742013305258014,235.72275004,14.2299055
587742014378475583,234.83345896,15.38432953
587742014915477742,235.29997723,15.57341264
587742551761158191,235.0143133,13.97603641
587742611883032611,234.63240683,12.18870048
587742629067030630,234.71541852,12.08063815
588017603628302469,234.76005324,31.75992888
588017704012415067,199.21796759,12.54823167
588017711509274736,200.07747715,50.720371
588017948283240623,200.08867326,41.47610198
588017948819980315,199.68799591,41.94964736
588017949357047819,200.40012692,42.2827161
588017977287376916,199.27027388,37.95245912
588017978361446420,200.48500187,38.7347093
588018056194162877,235.56449641,39.98372673
588023046933643384,122.18736382,13.60435756
588023046933643389,122.19981449,13.59487427
587726013997449243,185.11525606,1.46974407
587726015071322216,185.49082862,2.34508378
587726015608324134,185.73596013,2.74695121
587726031713861658,184.97165422,1.77346719
587727221411021012,354.15471801,14.1572765
587727223558766682,354.67168782,15.95463673
587728679541932159,185.6948005,65.84378668
587729155745906782,184.20751944,65.82989369
587731187812401254,355.08635692,1.24576956
587732469852078148,132.54920053,35.07640742
587732483286564919,184.88372569,49.81572186
587732484342743158,131.64335194,36.43911149
587732769982578822,184.31049847,8.94225711
587732770520039438,185.67599174,9.33247505
587734891681415213,184.73382863,8.96159259
587734892218089534,184.25460714,9.40754825
587734892218417238,185.07824468,9.54537095
587735240101527708,132.88725288,30.86534526
587735346964660264,185.16783516,13.88955862
587735348038467644,185.38652424,14.60616072
587735348038467665,185.42699059,14.59830197
587735348038467671,185.42398896,14.62148463
587735348038533272,185.5813651,14.76077859
587735349112340576,185.63066838,15.5376599
587735349649211436,185.7242624,15.84071168
587735349649211442,185.73889632,15.86261257
587735349649277010,185.75720027,15.90557594
587735696980705286,185.1980029,58.09250885
587737810111758375,132.61224916,60.08260976
587737827291693069,132.29925049,60.22117908
587737827828891697,132.86868704,61.02061322
587738568703213631,184.21817611,14.51458014
587738568703410191,184.72923353,14.41264949
587738569240412199,185.01372994,14.96151761
587738569776955447,184.29757511,15.32397524
587738570314285264,185.41159366,15.74510678
587738570314416219,185.72738285,15.82120683
587738953098068038,185.23111646,38.4305213
587739098063044622,184.37264678,37.80735165
587739098063044624,184.2903372,37.74823751
587739407319236674,185.47857273,35.05010447
587739608627675226,185.51088274,32.09595102
587739719213711401,185.80830217,28.89375331
587739719750320154,185.17537671,29.34587166
587739719750451234,185.60956815,29.2090324
587739719750516825,185.79053403,29.34976717
587739720286863441,184.40325541,29.60802157
587739720287060020,184.93987355,29.6123103
587739720287125529,184.9609508,29.60803837
587739720824193029,185.48688965,30.07435295
587739720824193142,185.58111516,30.06151954
587741489820074043,132.35079158,19.07430871
587741489820074048,132.34688629,19.06989429
587741489820139551,132.50552319,19.00975932
587741532232744969,132.45880831,18.79242085
587741532769288563,131.65003308,19.01388733
587741532769484904,132.11353547,19.01949495
587741532769747078,132.64423817,19.36928623
587741532790849634,184.91137698,29.88318429
587741533306224845,131.54222954,19.35388172
587741533864394803,184.28063744,30.64334457
587741602032058423,184.96907894,27.62099382
587741602032058430,184.96593654,27.62261791
587741603105996826,185.37160303,28.36899132
587741708865503288,132.88784142,17.71847465
587741709402374197,132.75727749,17.96105487
587741722819887133,184.8490177,28.30994914
587741723356758075,184.98536035,28.55534618
587741724967764030,184.23141468,23.95790318
587741727652642945,185.5424131,26.05214783
587742008973721678,131.92370255,13.41911681
587742060513657074,131.6665109,13.21367714
587742061609615418,184.39168028,22.54014797
587742062124793952,132.50017511,14.7803411
587742774023815315,184.86946751,17.23046271
587742774560489535,184.36362207,17.65051704
587742774560882725,185.29705395,17.63862403
587742775634624545,185.30341921,18.38270409
587742863140651110,184.31224305,16.53131774
587742864214786245,185.2033616,17.48722158
587742864751460424,184.67418839,17.71858643
587742953860563019,185.4483252,4.49402748
587742953860628494,185.47855302,4.48647738
587742953860628594,185.60747449,4.56799629
587742954934304813,185.42277014,5.38479679
587742955471175700,185.40403356,5.76575446
587744874789732404,131.49808749,12.61989453
588009372838592619,184.23257956,63.40992605
588010358528213143,131.66885877,2.40802114
588010359602282542,132.30360209,3.45039418
588010359625220162,184.84254551,5.3763995
588010359625285639,184.94672943,5.28377619
588010359625285734,185.0155035,5.34135698
588010360161960089,184.52835059,5.68451656
588010360162025539,184.77696737,5.72596162
588010360698896534,184.75228142,6.0946103
588010360698961934,184.84266377,6.0986784
588010877687431223,184.79115351,3.85652665
588010878761435147,185.31856921,4.59570382
588010878761435185,185.39199701,4.77951374
588010879298109459,184.86573887,5.04749189
588010879298371703,185.50534517,5.10002791
588010879834783799,184.49746905,5.59859645
588010879834849445,184.62871956,5.55948667
588010879835046088,185.10123106,5.57282183
588010880371851273,184.84217945,5.91046412
588010880371851309,184.89898357,5.84674984
588010880371851343,184.93881451,6.00588135
588013383817887883,184.9302737,53.05938312
588017109685633092,185.15895381,46.29180414
588017110759243812,184.75569942,47.25694142
588017110759243820,184.73061189,47.27998604
588017111832920080,184.38344334,47.99522724
588017564953280623,185.81281897,11.36376913
588017565490085907,185.66060262,11.80093006
588017565490151576,185.78991003,11.72598152
588017566026956810,185.64962442,12.15804154
588017604684152959,184.36894817,44.81123307
588017605758222436,185.31343976,45.81201469
588017606294700206,184.1753369,46.07876734
588017627228930090,184.3757258,45.61929484
588017627765997621,185.06767815,45.90840352
588017702395904021,185.32416851,11.50749584
588017703469187164,184.28864586,12.45402642
588017703469187242,184.27313077,12.28982525
588017704006582329,185.51500384,12.7409246
588017704006582422,185.51711004,12.78748454
588017705079930984,184.56393712,13.74914651
588017723863531574,184.80157147,6.38158376
588017723863531608,184.8147486,6.29402737
588017723863728282,185.24136234,6.33927539
588017724400205882,184.35753117,6.69007888
588017724400337085,184.66093836,6.70838202
588017724400795680,185.66246637,6.67704754
588017724400795864,185.71998542,6.67987009
588017724937076758,184.29120056,7.19157569
588017724937142319,184.49200655,7.27394987
588017724937142430,184.49215965,7.18591278
588017724937601213,185.55159142,7.14430425
588017725473947655,184.28199926,7.62439423
588017725474013391,184.54996245,7.66006117
588017725474275336,185.03117426,7.69184843
588017726011408453,185.67145093,7.95038175
588017728151289901,184.49959161,6.65418878
588017728151290028,184.56006341,6.6036371
588017728151552109,185.05076889,6.62319746
588017728688422979,185.10536935,6.90836642
588017728688488581,185.26520944,7.07765561
588017729761968329,184.70829577,7.8599771
588017729762033808,184.84135017,7.8717774
588017730299297837,185.68037881,8.19827506
588295840713932919,184.80092858,49.35464898
588848900988666056,185.14066079,0.78805793
587725550139277379,188.00636659,66.33260497
587725552823697488,188.65988276,68.34038036
587726013998825582,188.3365312,1.52173791
587726015072698486,188.59176017,2.32535054
587726016682852451,187.58626662,3.74015034
587726032788717687,187.55630274,2.62499403
587727867256766689,120.6785455,40.67862624
587728670415126752,119.56913574,39.83342218
587728906101325936,120.19575261,36.63122099
587728906638393467,120.18484593,37.20634299
587729153599209477,188.19847187,63.93921828
587729160574468124,188.8343119,6.11509137
587729407540789455,247.78168949,43.34855016
587731679574360384,119.10458947,29.46918038
587732770521088025,188.13959809,9.17365626
587732770521219144,188.4154578,9.17501755
587732771058155733,188.63037903,9.62343454
587733604805705805,249.39519375,37.28617746
587734622162780218,119.0331098,23.6695212
587734622162911329,119.29351988,23.77980699
587734891682660414,187.66935036,9.01567089
587734892219858993,188.30597351,9.39735167
587734892756992123,189.04396727,9.92261656
587734893293469798,188.05921798,10.25145296
587734893830078625,187.54301853,10.77948799
587734894367670305,189.16421497,11.10187415
587735347502776497,188.18414428,14.19618037
587735347503235095,189.2349145,14.21734685
587735348039712815,188.28140278,14.57494132
587735349113389075,188.13918985,15.41538998
587736584978759903,247.90527552,22.31909547
587736618792059114,248.60617664,21.54090583
587736618792059124,248.60251384,21.53822345
587736782000488484,249.51217545,26.45282502
587736783609987215,248.44839996,28.98476267
587737810106056855,119.25777722,49.5673549
587737810106712087,120.48076045,50.74404191
587738371669426191,120.01766983,19.20950409
587738569241657355,187.90725919,14.85978462
587738569778724901,188.48608651,15.35481233
587738569778856019,188.68990066,15.22077919
587738946148106333,188.50225079,39.01917959
587738947221717000,188.0006815,39.83266333
587738952025309253,188.20078166,37.62258585
587738953099313212,188.96597348,38.37613137
587739115771986061,120.15704081,18.80521166
587739152816275559,120.18536253,17.34236707
587739376691576856,120.19177284,16.54726686
587739376691839110,120.78828306,16.8345689
587739385818447916,249.1465966,17.42040028
587739407857156135,188.52257435,35.51831539
587739506618597442,188.14989618,33.22353462
587739510909894809,248.83630142,17.76533918
587739720288763985,189.30821568,29.63088839
587739815320289374,247.86639122,16.44871727
587741386735222868,119.25428108,14.39657121
587741421095616800,119.15213436,14.38010789
587741532763848755,119.90753802,13.43354817
587741533329096812,188.46306658,30.27747345
587741708859867201,120.62268085,12.5983304
587741709396803851,120.71916939,12.98301378
587741721747325028,187.95993956,27.38688283
587741816768758043,119.13873162,10.96726024
587741816769216670,120.08741237,11.319451
587742191517368448,188.89402744,25.8495921
587742191517433893,189.09097585,25.98215805
587742191517433898,189.11205838,25.96066485
587742575907110941,189.03393418,19.32267176
587742576443392132,187.62472261,19.67303189
587742577517264984,187.92652738,20.48164431
587742772951515182,188.27069988,16.26552722
587742773488123971,187.71770272,16.75883863
587742773488255174,188.01346447,16.68763668
587742774025060430,187.84662584,17.20638987
587742775098933374,188.15063246,18.02304358
587742902325673990,187.9128465,16.85390411
587742902325673997,187.92156932,16.84946306
587742903399743555,188.70551907,17.81428911
587742903936286851,188.07947223,18.24473267
587742903936548898,188.64474516,18.20268044
587745243614871750,120.29227498,8.41508308
587745243615002664,120.48839462,8.55187205
587745244688875664,120.54449466,9.48598154
588007004695494687,120.09930331,42.19371974
588010878225547313,187.61158503,4.24657397
588010878762483756,187.77707014,4.58826143
588010879299813431,188.85179211,5.04829046
588011125188067370,188.64225859,63.52507647
588017110760095817,187.57357095,47.21003691
588017564954263630,188.09744156,11.26297056
588017565491069090,188.02368514,11.81790288
588017566027939969,187.9829787,12.17403902
588017566564810871,187.96392087,12.65699482
588017567101943901,188.56618651,13.07532675
588017567638552644,188.04386498,13.41961719
588017567638749362,188.46507655,13.32244505
588017567638814843,188.63252759,13.50366806
588017569236910085,189.13627858,11.25797997
588017569236910086,189.14276642,11.23886332
588017570310520908,188.90256564,12.25855991
588017570847522887,189.22851577,12.52007273
588017702396952741,187.84556734,11.49237852
588017702397018114,187.88551148,11.62470824
588017702933954686,188.01139317,11.89006769
588017702934151297,188.54805416,12.04896414
588017703470628879,187.5751829,12.32310447
588017703470628953,187.6981296,12.38835389
588017703470694612,187.81554277,12.33177141
588017703471153243,188.9051994,12.38203978
588017704007762076,188.30837519,12.85782058
588017704008024182,188.8634249,12.75022093
588017705081241611,187.57654803,13.57764136
588017721719652476,187.59822448,42.9015993
588017723865235630,188.68722533,6.2998836
588017723865301062,188.87853289,6.33401762
588017724938977329,188.664605,7.16019307
588017725475782665,188.52253546,7.69328537
588017726012915846,189.14572337,8.05474721
588017726549131406,187.71405029,8.35999204
588017728153059441,188.57807791,6.47321909
588017728153321596,189.15698014,6.62088712
588017730300543026,188.58930195,8.2404789
588017730837348392,188.37605152,8.65474331
588017948816179304,188.11205602,42.70412071
588017977844105368,247.83680789,20.18563859
588017978357383217,188.4697364,39.62593407
588017978894450701,189.09464767,40.00520064
588023669710323920,188.21519165,20.18348907
588848900453105747,188.1164474,0.39063096
587725469061283965,137.6290854,54.39470086
587725469598285989,137.33101219,54.91195013
587725551211905168,181.45693095,67.25210365
587725551211970634,181.79840592,67.23518273
587725552285909054,182.95978124,67.92943734
587725817486835767,181.94841796,67.38377514
587726015606685723,182.04629444,2.87828477
587726100419706954,236.44129948,2.40984496
587726100419772474,236.56931598,2.41336713
587726100956578048,236.50545889,2.71423378
587726101493448961,236.51576599,3.22762147
587728677930795116,182.55225133,64.76050272
587728678467534876,181.98596358,65.11394964
587728880332767261,136.90267454,3.39290582
587728880332898577,137.21256275,3.4483354
587729385541861407,182.44713925,58.84918385
587731522281668676,138.06051177,44.95485195
587731869634527358,181.72183016,55.16841697
587731891652198444,181.24607697,58.10725462
587732049480777737,137.9155991,46.63976472
587732482733768770,136.390144,37.56323038
587732771035611310,136.6428756,6.30379924
587732771592405067,182.59620684,10.18854083
587733608012316681,236.62799974,45.9982949
587734691424960528,137.67430721,7.20670628
587734893290848319,182.04005895,10.37888124
587735042542141503,137.39045005,33.12352607
587735043078881432,136.89482796,33.27787017
587735043616014370,137.20110568,33.89855242
587735044689756200,136.66871045,34.61907096
587735348017627183,136.78671003,9.70164477
587735663154823252,137.1602346,32.5929524
587736812061524121,237.13581781,8.58792639
587736941990445315,236.41314629,28.08842124
587737808501932038,136.88991811,60.47945022
587737809576329231,138.01715842,62.07281158
587738568165556275,182.34273682,13.99242534
587738615956242484,182.17638543,36.80276407
587738947740041304,137.19806619,29.86477544
587739157112094958,137.28450904,26.60299693
587739376699506822,137.39333846,25.22305548
587739377236181097,136.78441145,25.34245955
587739377772986411,136.35974125,25.55071232
587739407837233270,136.43319867,25.4395197
587739407837298697,136.45541542,25.44517937
587739607552491541,181.64379524,31.34296693
587739651570401287,237.06577655,21.02467572
587739652644077598,237.31932291,21.83136886
587739708492284190,236.4354686,20.560397
587739719771553964,237.43707884,18.52693088
587739720308359177,237.35684448,19.03206528
587739720308424791,237.59467072,18.93927428
587739720308424799,237.59793858,18.93699988
587739810496708646,236.72218159,17.87267475
587739828210958448,236.7453472,17.88417686
587741488766255128,181.30321684,28.78188388
587741489303453748,182.19703364,29.30476922
587741489303453785,182.25585143,29.2500943
587741489303453815,182.29170428,29.1769042
587741491450609738,181.31597201,30.85561672
587741491451003017,182.29915497,30.90681586
587741532234907688,137.33456803,20.69731705
587741532789866550,182.31633704,29.92646389
587741532789932040,182.33156491,29.93244684
587741600420462703,182.3701715,26.22625037
587741603104424014,181.34729592,28.36580381
587741708330074178,136.3264123,18.44219692
587741709404078209,136.66475199,19.33652453
587742061589954722,137.34393107,15.61365867
587742190440742935,181.65070329,25.11386508
587742190441070608,182.44475648,25.02624822
587742550688596007,237.44560428,12.39931816
587742551225598343,237.93639113,12.74233357
587742775096115273,181.34752588,17.91990648
587742864750215257,181.68531839,17.71535726
588007004165963807,137.52279984,54.58030852
588009365861826728,137.89070623,51.25441905
588011123576275018,182.44557226,62.26848759
588011124649754809,181.3373555,63.15662634
588013384340471863,137.78502225,42.65616088
588016879369388057,137.74819235,32.24569931
588016879906193461,137.38950611,32.50635206
588016892779495565,137.8981841,32.84879092
588017111295197219,181.50471704,47.47843507
588017705078882416,182.08471011,13.68392101
588017705079013449,182.35397146,13.57444254
588017720107270166,182.22949019,41.74086826
588017721717686300,181.54476785,42.95580963
588017949350953063,181.49060984,43.14335628
588017949351084117,181.94213895,43.12635488
588017949351084147,181.97027038,43.11104829
588017978912669835,237.45265565,27.13801737
588017992314323026,236.54051909,6.8984651
588018089468756204,236.64268154,33.22323438
588023045866193011,136.3849794,18.26229228
588023046403194942,136.50122827,18.76457069
588023046403391649,137.02539844,18.84898277
588023668097286287,182.3322851,18.99749323
588023669707702351,181.82742882,20.37140642
588295842323628046,181.43162837,50.55529213
588297863121272860,182.49338084,46.45739594
588297863121338373,182.54669225,46.4497604
588297864194752566,181.48552279,47.44051558
587725039017525321,178.53154505,-3.68235194
587725040627941476,178.15496999,-2.46941985
587725040627941477,178.15698189,-2.46842031
587725040628138061,178.60434157,-2.31955323
587725816424235059,233.50954744,56.68570679
587725816424235062,233.51882011,56.6906051
587725816424366177,233.90375295,56.46168843
587725816960974892,233.55566242,57.285294
587725980153020469,129.90708061,53.45651686
587726031711109318,178.77044345,1.71980956
587728931878338650,130.84101218,45.73598723
587729226613194850,233.36606326,56.55971091
587729226613194850,233.36606326,56.55971091
587729227686740155,233.80936921,57.51473082
587729387688689775,179.23482366,60.32944807
587729409144979481,234.26742614,55.26403324
587729777452974575,234.42951057,-1.75265826
587729777453039893,234.47046389,-1.73526481
587729971257081944,233.27339173,-1.62823997
587731869096935564,178.84787584,54.6573348
587731869633871916,179.11723482,55.12523326
587731870170808435,179.15633145,55.63321254
587731892188545037,178.74466245,58.49360985
587732053242478649,131.40772691,36.93465035
587732470388424740,131.03446,34.71724495
587732482748121135,179.32227515,49.28310134
587732578833662120,130.22563056,4.92198608
587732702873780304,178.43339507,7.79241928
587732771591159942,179.61470049,10.02150023
587733081348440213,178.93786733,55.32073724
587733399714988131,234.18748836,44.23682659
587733440509706349,232.97048957,45.43072156
587734690884681872,130.05925613,5.63378575
587735043076325545,131.03170496,30.11913651
587735665313251533,234.35917834,45.01812451
587735694831648788,178.90475936,56.25309184
587735697516068872,178.64029465,58.36706205
587736584972271628,234.07879151,30.72580296
587736584972271656,234.08100455,30.6823192
587736619321851999,233.81594737,30.86423942
587736619321852004,233.82118529,30.86390285
587737826754166871,131.0893155,58.84198189
587738067272007800,129.65517883,61.44349574
587738564409163949,130.84100243,8.28144147
587738946144829475,178.8403392,38.79749226
587738947218767994,179.35083904,39.76424689
587738947218767997,179.35712145,39.76086857
587739098061471762,179.79243927,37.79339859
587739114702766203,130.09460567,23.53966921
